county_fips,state_name,state_abbreviation,county_name,population_year,population,county_pop_lat,county_pop_lon
23029,Maine,ME,Washington County,2020,31473,44.861853,-67.465513
23031,Maine,ME,York County,2020,209066,43.42253,-70.640059
24001,Maryland,MD,Allegany County,2020,70057,39.628458,-78.820625
24003,Maryland,MD,Anne Arundel County,2020,582777,39.071038,-76.604454
24005,Maryland,MD,Baltimore County,2020,826017,39.368837,-76.620356
24009,Maryland,MD,Calvert County,2020,93072,38.551186,-76.544213
24011,Maryland,MD,Caroline County,2020,33492,38.873476,-75.830189
24013,Maryland,MD,Carroll County,2020,169092,39.526207,-76.993047
24015,Maryland,MD,Cecil County,2020,103419,39.614177,-75.936312
24017,Maryland,MD,Charles County,2020,164436,38.581464,-76.951517
24019,Maryland,MD,Dorchester County,2020,31853,38.571273,-76.011603
24021,Maryland,MD,Frederick County,2020,265161,39.427689,-77.400597
24023,Maryland,MD,Garrett County,2020,28852,39.51324,-79.305695
24025,Maryland,MD,Harford County,2020,256805,39.520644,-76.309276
24027,Maryland,MD,Howard County,2020,328200,39.217633,-76.854273
24029,Maryland,MD,Kent County,2020,19192,39.244689,-76.05754
24031,Maryland,MD,Montgomery County,2020,1051816,39.087067,-77.12418
24033,Maryland,MD,Prince George's County,2020,909612,38.909312,-76.88867
24035,Maryland,MD,Queen Anne's County,2020,51167,39.021374,-76.149683
24037,Maryland,MD,St. Mary's County,2020,114687,38.307344,-76.578132
24039,Maryland,MD,Somerset County,2020,25453,38.133067,-75.742085
24041,Maryland,MD,Talbot County,2020,36972,38.768509,-76.098005
24043,Maryland,MD,Washington County,2020,151146,39.618691,-77.731502
24045,Maryland,MD,Wicomico County,2020,103990,38.372252,-75.593754
24047,Maryland,MD,Worcester County,2020,52403,38.303611,-75.234278
24510,Maryland,MD,Baltimore City,2020,586131,39.314378,-76.618104
25001,Massachusetts,MA,Barnstable County,2020,213164,41.692338,-70.328516
25003,Massachusetts,MA,Berkshire County,2020,124571,42.456887,-73.218191
25005,Massachusetts,MA,Bristol County,2020,566765,41.794277,-71.109636
25007,Massachusetts,MA,Dukes County,2020,17461,41.419703,-70.603288
25009,Massachusetts,MA,Essex County,2020,791263,42.625306,-70.99152
25011,Massachusetts,MA,Franklin County,2020,70267,42.578152,-72.559157
25013,Massachusetts,MA,Hampden County,2020,463986,42.125556,-72.574334
25015,Massachusetts,MA,Hampshire County,2020,161401,42.312742,-72.572184
25017,Massachusetts,MA,Middlesex County,2020,1609379,42.447846,-71.254625
25019,Massachusetts,MA,Nantucket County,2020,11376,41.267218,-70.089226
25021,Massachusetts,MA,Norfolk County,2020,709409,42.202441,-71.146284
25023,Massachusetts,MA,Plymouth County,2020,523738,42.023678,-70.855688
25025,Massachusetts,MA,Suffolk County,2020,801582,42.336102,-71.07713
25027,Massachusetts,MA,Worcester County,2020,829212,42.303384,-71.802808
26001,Michigan,MI,Alcona County,2020,10505,44.668108,-83.465551
26003,Michigan,MI,Alger County,2020,9015,46.384472,-86.711504
26005,Michigan,MI,Allegan County,2020,118927,42.608447,-85.871116
26007,Michigan,MI,Alpena County,2020,28238,45.050588,-83.502882
26009,Michigan,MI,Antrim County,2020,23449,44.978316,-85.198568
26011,Michigan,MI,Arenac County,2020,14953,44.044452,-83.884463
26013,Michigan,MI,Baraga County,2020,8164,46.766501,-88.450031
26015,Michigan,MI,Barry County,2020,62061,42.618499,-85.349433
26017,Michigan,MI,Bay County,2020,102387,43.629992,-83.929252
26019,Michigan,MI,Benzie County,2020,17852,44.651834,-86.011316
26021,Michigan,MI,Berrien County,2020,153025,41.985705,-86.40639
26023,Michigan,MI,Branch County,2020,43424,41.929178,-85.030717
26025,Michigan,MI,Calhoun County,2020,133580,42.289629,-85.106101
26027,Michigan,MI,Cass County,2020,51584,41.892273,-86.040511
26029,Michigan,MI,Charlevoix County,2020,26105,45.244538,-85.111143
26031,Michigan,MI,Cheboygan County,2020,25365,45.511041,-84.521032
26033,Michigan,MI,Chippewa County,2020,36958,46.365584,-84.396481
26035,Michigan,MI,Clare County,2020,30771,43.944399,-84.825673
26037,Michigan,MI,Clinton County,2020,79753,42.88626,-84.554295
26039,Michigan,MI,Crawford County,2020,13981,44.657139,-84.668988
26041,Michigan,MI,Delta County,2020,35612,45.801913,-87.065695
26043,Michigan,MI,Dickinson County,2020,25112,45.832995,-88.014024
26045,Michigan,MI,Eaton County,2020,110148,42.645091,-84.739538
26047,Michigan,MI,Emmet County,2020,33342,45.432043,-84.910387
26049,Michigan,MI,Genesee County,2020,404794,43.00242,-83.693823
26051,Michigan,MI,Gladwin County,2020,25424,43.968005,-84.439821
26053,Michigan,MI,Gogebic County,2020,13842,46.446368,-89.993287
26055,Michigan,MI,Grand Traverse County,2020,93592,44.713442,-85.61301
26057,Michigan,MI,Gratiot County,2020,40283,43.344136,-84.631245
26059,Michigan,MI,Hillsdale County,2020,45658,41.916883,-84.605207
26061,Michigan,MI,Houghton County,2020,35126,47.127332,-88.541659
26063,Michigan,MI,Huron County,2020,30653,43.832366,-83.062984
26065,Michigan,MI,Ingham County,2020,290609,42.688382,-84.486284
26067,Michigan,MI,Ionia County,2020,64553,42.957002,-85.086773
26069,Michigan,MI,Iosco County,2020,25140,44.357035,-83.532254
26071,Michigan,MI,Iron County,2020,11066,46.099562,-88.537637
26073,Michigan,MI,Isabella County,2020,69504,43.60856,-84.803433
26075,Michigan,MI,Jackson County,2020,156920,42.241802,-84.406632
26077,Michigan,MI,Kalamazoo County,2020,265988,42.262549,-85.586362
26079,Michigan,MI,Kalkaska County,2020,18003,44.720583,-85.164932
26081,Michigan,MI,Kent County,2020,658708,42.961783,-85.625625
26083,Michigan,MI,Keweenaw County,2020,2119,47.336127,-88.289109
26085,Michigan,MI,Lake County,2020,11587,43.9572,-85.799454
26087,Michigan,MI,Lapeer County,2020,87635,43.058195,-83.249433
26089,Michigan,MI,Leelanau County,2020,21743,44.906992,-85.729995
26091,Michigan,MI,Lenawee County,2020,97808,41.926113,-84.052763
26093,Michigan,MI,Livingston County,2020,192335,42.575015,-83.856503
26095,Michigan,MI,Luce County,2020,6126,46.335663,-85.56131
26097,Michigan,MI,Mackinac County,2020,10839,45.997315,-84.881962
26099,Michigan,MI,Macomb County,2020,870791,42.589118,-82.957869
26101,Michigan,MI,Manistee County,2020,24738,44.306321,-86.185171
26103,Michigan,MI,Marquette County,2020,65834,46.486718,-87.492783
26105,Michigan,MI,Mason County,2020,29164,43.974549,-86.346704
26107,Michigan,MI,Mecosta County,2020,43907,43.650864,-85.382219
26109,Michigan,MI,Menominee County,2020,22608,45.342064,-87.579574
26111,Michigan,MI,Midland County,2020,83441,43.643319,-84.296368
26113,Michigan,MI,Missaukee County,2020,15152,44.307678,-85.179855
26115,Michigan,MI,Monroe County,2020,150568,41.901663,-83.486324
26117,Michigan,MI,Montcalm County,2020,63476,43.283566,-85.172848
26119,Michigan,MI,Montmorency County,2020,9337,44.997448,-84.125748
26121,Michigan,MI,Muskegon County,2020,173883,43.243846,-86.214966
26123,Michigan,MI,Newaygo County,2020,49348,43.466224,-85.811288
26125,Michigan,MI,Oakland County,2020,1253459,42.586863,-83.314055
26127,Michigan,MI,Oceana County,2020,26819,43.632683,-86.305808
26129,Michigan,MI,Ogemaw County,2020,20923,44.286804,-84.127123
26131,Michigan,MI,Ontonagon County,2020,5656,46.718906,-89.288315
26133,Michigan,MI,Osceola County,2020,23466,43.965434,-85.3578
26135,Michigan,MI,Oscoda County,2020,8368,44.701471,-84.148388
26137,Michigan,MI,Otsego County,2020,24765,45.006945,-84.666772
26139,Michigan,MI,Ottawa County,2020,294635,42.911054,-86.015875
26141,Michigan,MI,Presque Isle County,2020,12665,45.356976,-83.868388
26143,Michigan,MI,Roscommon County,2020,23986,44.364342,-84.650116
26145,Michigan,MI,Saginaw County,2020,189868,43.399088,-83.996455
26147,Michigan,MI,St. Clair County,2020,159293,42.912201,-82.56348
26149,Michigan,MI,St. Joseph County,2020,60848,41.887521,-85.526924
26151,Michigan,MI,Sanilac County,2020,40747,43.365188,-82.783049
26153,Michigan,MI,Schoolcraft County,2020,8104,46.006088,-86.226717
26155,Michigan,MI,Shiawassee County,2020,67738,42.942702,-84.147867
26157,Michigan,MI,Tuscola County,2020,52289,43.429917,-83.433817
26159,Michigan,MI,Van Buren County,2020,75474,42.260186,-86.001423
26161,Michigan,MI,Washtenaw County,2020,366473,42.257603,-83.726956
26163,Michigan,MI,Wayne County,2020,1740623,42.329477,-83.226258
26165,Michigan,MI,Wexford County,2020,33743,44.309687,-85.486645
27001,Minnesota,MN,Aitkin County,2020,15848,46.570804,-93.529881
27003,Minnesota,MN,Anoka County,2020,359921,45.195029,-93.269347
27005,Minnesota,MN,Becker County,2020,34456,46.846944,-95.781084
27007,Minnesota,MN,Beltrami County,2020,47442,47.585274,-94.863378
27009,Minnesota,MN,Benton County,2020,40958,45.634664,-94.104325
27011,Minnesota,MN,Big Stone County,2020,4923,45.395359,-96.446363
27013,Minnesota,MN,Blue Earth County,2020,68241,44.133621,-93.994389
27015,Minnesota,MN,Brown County,2020,24846,44.285143,-94.59169
27017,Minnesota,MN,Carlton County,2020,35769,46.64421,-92.532095
27019,Minnesota,MN,Carver County,2020,106565,44.836918,-93.679276
27021,Minnesota,MN,Cass County,2020,29928,46.81773,-94.417926
27023,Minnesota,MN,Chippewa County,2020,11758,44.961847,-95.618338
27025,Minnesota,MN,Chisago County,2020,56794,45.452103,-92.924105
27027,Minnesota,MN,Clay County,2020,64690,46.855003,-96.673928
27029,Minnesota,MN,Clearwater County,2020,9017,47.559976,-95.388837
27031,Minnesota,MN,Cook County,2020,5417,47.790101,-90.338997
27033,Minnesota,MN,Cottonwood County,2020,11242,43.938577,-95.121005
27035,Minnesota,MN,Crow Wing County,2020,65644,46.430855,-94.162294
27037,Minnesota,MN,Dakota County,2020,431807,44.763244,-93.154598
27039,Minnesota,MN,Dodge County,2020,20987,44.03008,-92.805948
27041,Minnesota,MN,Douglas County,2020,38328,45.907932,-95.389484
27043,Minnesota,MN,Faribault County,2020,13601,43.68275,-93.954959
27045,Minnesota,MN,Fillmore County,2020,21135,43.696272,-92.081759
27047,Minnesota,MN,Freeborn County,2020,30364,43.66277,-93.361655
27049,Minnesota,MN,Goodhue County,2020,46318,44.446352,-92.666441
27051,Minnesota,MN,Grant County,2020,6026,45.948535,-95.931467
27053,Minnesota,MN,Hennepin County,2020,1268408,44.976698,-93.361268
27055,Minnesota,MN,Houston County,2020,18632,43.720441,-91.438508
27057,Minnesota,MN,Hubbard County,2020,21783,47.058454,-94.933125
27059,Minnesota,MN,Isanti County,2020,41429,45.542729,-93.259766
27061,Minnesota,MN,Itasca County,2020,45268,47.315055,-93.521328
27063,Minnesota,MN,Jackson County,2020,9768,43.665362,-95.109649
27065,Minnesota,MN,Kanabec County,2020,16416,45.885212,-93.297975
27067,Minnesota,MN,Kandiyohi County,2020,43130,45.15461,-95.01746
27069,Minnesota,MN,Kittson County,2020,4214,48.729251,-96.77689
27071,Minnesota,MN,Koochiching County,2020,12059,48.510965,-93.489205
27073,Minnesota,MN,Lac Qui Parle County,2020,6527,44.982403,-96.130987
27075,Minnesota,MN,Lake County,2020,10639,47.186489,-91.560385
27077,Minnesota,MN,Lake of the Woods County,2020,3754,48.769435,-94.744847
27079,Minnesota,MN,Le Sueur County,2020,28741,44.396758,-93.716086
27081,Minnesota,MN,Lincoln County,2020,5568,44.373953,-96.252392
27083,Minnesota,MN,Lyon County,2020,25271,44.428528,-95.796725
27085,Minnesota,MN,McLeod County,2020,35710,44.859671,-94.264787
27087,Minnesota,MN,Mahnomen County,2020,5473,47.300157,-95.837512
27089,Minnesota,MN,Marshall County,2020,9321,48.306928,-96.529886
27091,Minnesota,MN,Martin County,2020,19484,43.665561,-94.509352
27093,Minnesota,MN,Meeker County,2020,23341,45.136435,-94.481189
27095,Minnesota,MN,Mille Lacs County,2020,26146,45.790805,-93.623065
27097,Minnesota,MN,Morrison County,2020,33187,45.984638,-94.329208
27099,Minnesota,MN,Mower County,2020,40150,43.665401,-92.901943
27101,Minnesota,MN,Murray County,2020,8155,43.982392,-95.74084
27103,Minnesota,MN,Nicollet County,2020,34482,44.265353,-94.058416
27105,Minnesota,MN,Nobles County,2020,21400,43.635009,-95.663905
27107,Minnesota,MN,Norman County,2020,6338,47.30852,-96.484391
27109,Minnesota,MN,Olmsted County,2020,159298,44.024515,-92.476265
27111,Minnesota,MN,Otter Tail County,2020,58741,46.408731,-95.78907
27113,Minnesota,MN,Pennington County,2020,13874,48.102852,-96.147985
27115,Minnesota,MN,Pine County,2020,29359,46.030418,-92.89391
27117,Minnesota,MN,Pipestone County,2020,9121,43.980739,-96.268339
27119,Minnesota,MN,Polk County,2020,30900,47.783872,-96.56383
27121,Minnesota,MN,Pope County,2020,11277,45.630222,-95.439412
27123,Minnesota,MN,Ramsey County,2020,547903,44.992909,-93.105652
27125,Minnesota,MN,Red Lake County,2020,4046,47.875648,-96.132097
27127,Minnesota,MN,Redwood County,2020,15079,44.440046,-95.18978
27129,Minnesota,MN,Renville County,2020,14403,44.721228,-94.942439
27131,Minnesota,MN,Rice County,2020,67084,44.372674,-93.26162
27133,Minnesota,MN,Rock County,2020,9301,43.648083,-96.237056
27135,Minnesota,MN,Roseau County,2020,15117,48.82443,-95.646409
27137,Minnesota,MN,St. Louis County,2020,198538,47.078429,-92.308515
27139,Minnesota,MN,Scott County,2020,150689,44.714553,-93.466413
27141,Minnesota,MN,Sherburne County,2020,98811,45.402461,-93.718993
27143,Minnesota,MN,Sibley County,2020,14715,44.582521,-94.165479
27145,Minnesota,MN,Stearns County,2020,162038,45.559158,-94.355122
27147,Minnesota,MN,Steele County,2020,36596,44.065859,-93.214648
27149,Minnesota,MN,Stevens County,2020,9765,45.577957,-95.921821
27151,Minnesota,MN,Swift County,2020,9176,45.272889,-95.637543
27153,Minnesota,MN,Todd County,2020,24732,46.065805,-94.889148
27155,Minnesota,MN,Traverse County,2020,3218,45.751962,-96.547103
27157,Minnesota,MN,Wabasha County,2020,21642,44.298282,-92.218752
27159,Minnesota,MN,Wadena County,2020,13807,46.52738,-95.044799
27161,Minnesota,MN,Waseca County,2020,18550,44.062526,-93.551343
27163,Minnesota,MN,Washington County,2020,265476,44.985719,-92.921427
27165,Minnesota,MN,Watonwan County,2020,10792,43.99277,-94.583544
27167,Minnesota,MN,Wilkin County,2020,6161,46.31643,-96.525613
27169,Minnesota,MN,Winona County,2020,50485,44.02367,-91.718441
27171,Minnesota,MN,Wright County,2020,140249,45.199089,-93.818094
27173,Minnesota,MN,Yellow Medicine County,2020,9580,44.737395,-95.830061
28001,Mississippi,MS,Adams County,2020,30275,31.545808,-91.354342
28003,Mississippi,MS,Alcorn County,2020,36889,34.909528,-88.529799
28005,Mississippi,MS,Amite County,2020,12205,31.18711,-90.807599
28007,Mississippi,MS,Attala County,2020,18004,33.065276,-89.589151
28009,Mississippi,MS,Benton County,2020,8351,34.813847,-89.203936
28011,Mississippi,MS,Bolivar County,2020,30142,33.771866,-90.768833
28013,Mississippi,MS,Calhoun County,2020,14241,33.930069,-89.309558
28015,Mississippi,MS,Carroll County,2020,9732,33.461771,-89.919339
28017,Mississippi,MS,Chickasaw County,2020,16951,33.93085,-88.938873
28019,Mississippi,MS,Choctaw County,2020,8063,33.339227,-89.234155
28021,Mississippi,MS,Claiborne County,2020,8911,31.931505,-90.950711
28023,Mississippi,MS,Clarke County,2020,15299,32.067249,-88.731707
28025,Mississippi,MS,Clay County,2020,19352,33.624887,-88.693035
28027,Mississippi,MS,Coahoma County,2020,21564,34.220107,-90.57035
28029,Mississippi,MS,Copiah County,2020,27933,31.893381,-90.378615
28031,Mississippi,MS,Covington County,2020,18518,31.634654,-89.546991
28033,Mississippi,MS,DeSoto County,2020,188275,34.927391,-89.949649
28035,Mississippi,MS,Forrest County,2020,75009,31.30928,-89.287961
28037,Mississippi,MS,Franklin County,2020,7657,31.471679,-90.866755
28039,Mississippi,MS,George County,2020,24425,30.868417,-88.590918
28041,Mississippi,MS,Greene County,2020,13477,31.195402,-88.629463
28043,Mississippi,MS,Grenada County,2020,20610,33.767557,-89.803443
28045,Mississippi,MS,Hancock County,2020,48000,30.37914,-89.404106
28047,Mississippi,MS,Harrison County,2020,208801,30.434162,-89.063777
28049,Mississippi,MS,Hinds County,2020,227966,32.304047,-90.256965
28051,Mississippi,MS,Holmes County,2020,16726,33.089594,-90.028786
28053,Mississippi,MS,Humphreys County,2020,7827,33.164116,-90.518892
28055,Mississippi,MS,Issaquena County,2020,1220,32.889296,-91.01859
28057,Mississippi,MS,Itawamba County,2020,23261,34.28969,-88.404328
28059,Mississippi,MS,Jackson County,2020,143802,30.443697,-88.668623
28061,Mississippi,MS,Jasper County,2020,16332,31.961092,-89.144794
28063,Mississippi,MS,Jefferson County,2020,6997,31.714009,-91.05753
28065,Mississippi,MS,Jefferson Davis County,2020,10890,31.575446,-89.816073
28067,Mississippi,MS,Jones County,2020,67993,31.667176,-89.167169
28069,Mississippi,MS,Kemper County,2020,9521,32.763781,-88.672955
28071,Mississippi,MS,Lafayette County,2020,54408,34.359415,-89.52676
28073,Mississippi,MS,Lamar County,2020,64165,31.273921,-89.439932
28075,Mississippi,MS,Lauderdale County,2020,73751,32.401264,-88.692882
28077,Mississippi,MS,Lawrence County,2020,12480,31.553788,-90.110531
28079,Mississippi,MS,Leake County,2020,22741,32.733655,-89.510983
28081,Mississippi,MS,Lee County,2020,85466,34.278231,-88.703811
28083,Mississippi,MS,Leflore County,2020,27854,33.513519,-90.203416
28085,Mississippi,MS,Lincoln County,2020,33936,31.549271,-90.457902
28087,Mississippi,MS,Lowndes County,2020,58309,33.520269,-88.389416
28089,Mississippi,MS,Madison County,2020,106871,32.509897,-90.104771
28091,Mississippi,MS,Marion County,2020,24441,31.245815,-89.830489
28093,Mississippi,MS,Marshall County,2020,35301,34.816553,-89.54415
28095,Mississippi,MS,Monroe County,2020,35123,33.926461,-88.499059
28097,Mississippi,MS,Montgomery County,2020,9661,33.496328,-89.682481
28099,Mississippi,MS,Neshoba County,2020,28996,32.755039,-89.120009
28101,Mississippi,MS,Newton County,2020,20866,32.41527,-89.129362
28103,Mississippi,MS,Noxubee County,2020,10236,33.132851,-88.54965
28105,Mississippi,MS,Oktibbeha County,2020,49789,33.448416,-88.825437
28107,Mississippi,MS,Panola County,2020,33848,34.345346,-89.93488
28109,Mississippi,MS,Pearl River County,2020,55876,30.640758,-89.631615
28111,Mississippi,MS,Perry County,2020,11862,31.262147,-88.992615
28113,Mississippi,MS,Pike County,2020,38997,31.219048,-90.435054
28115,Mississippi,MS,Pontotoc County,2020,32461,34.25357,-89.015144
28117,Mississippi,MS,Prentiss County,2020,25013,34.63261,-88.55207
28119,Mississippi,MS,Quitman County,2020,6760,34.267733,-90.263215
28121,Mississippi,MS,Rankin County,2020,155975,32.281334,-90.030459
28123,Mississippi,MS,Scott County,2020,28061,32.40164,-89.529565
28125,Mississippi,MS,Sharkey County,2020,4160,32.921685,-90.862598
28127,Mississippi,MS,Simpson County,2020,26629,31.915899,-89.855781
28129,Mississippi,MS,Smith County,2020,15779,31.970107,-89.504549
28131,Mississippi,MS,Stone County,2020,18360,30.806398,-89.135853
28133,Mississippi,MS,Sunflower County,2020,24740,33.593307,-90.584041
28135,Mississippi,MS,Tallahatchie County,2020,13707,33.984172,-90.182087
28137,Mississippi,MS,Tate County,2020,28539,34.644191,-89.948251
28139,Mississippi,MS,Tippah County,2020,21748,34.765847,-88.924425
28141,Mississippi,MS,Tishomingo County,2020,19275,34.730587,-88.228311
28143,Mississippi,MS,Tunica County,2020,9392,34.720693,-90.341358
28145,Mississippi,MS,Union County,2020,28866,34.483103,-89.010525
28147,Mississippi,MS,Walthall County,2020,14294,31.150825,-90.123012
28149,Mississippi,MS,Warren County,2020,44841,32.324816,-90.843761
28151,Mississippi,MS,Washington County,2020,42837,33.368999,-91.010798
28153,Mississippi,MS,Wayne County,2020,20317,31.650518,-88.662566
28155,Mississippi,MS,Webster County,2020,9676,33.582806,-89.220685
28157,Mississippi,MS,Wilkinson County,2020,8351,31.123213,-91.245216
28159,Mississippi,MS,Winston County,2020,17845,33.084972,-89.042029
28161,Mississippi,MS,Yalobusha County,2020,11982,34.081548,-89.694959
28163,Mississippi,MS,Yazoo County,2020,26982,32.829242,-90.382176
29001,Missouri,MO,Adair County,2020,25399,40.195278,-92.581518
29003,Missouri,MO,Andrew County,2020,17586,39.919859,-94.816608
29005,Missouri,MO,Atchison County,2020,5096,40.420914,-95.436113
29007,Missouri,MO,Audrain County,2020,24835,39.2039,-91.826537
29009,Missouri,MO,Barry County,2020,35818,36.737457,-93.865786
